,item_id,fill_qty,used_qty,code_name,unit_price,orders_placed,ordered_qty,leadtime_intdays_mean,leadtime_intdays_std,used_filled_ratio,used_ordered_ratio
931,82095,192,29.0,MED SURG OTHER,0.5125,19,925.0,0.0,0.0,0.15104166666666666,0.03135135135135135
932,82097,18,5.0,HSKPG WASTE DISP CONTAINERS,0.851,12,48.0,0.0,0.0,0.2777777777777778,0.10416666666666667
933,82099,5770,5328.0,MED SURG DRESSINGS,3.3517,429,8087.0,0.0,0.0,0.9233968804159446,0.6588351675528626
934,82101,519,163.0,MED SURG OTHER,2.299,21,395.0,0.0,0.0,0.3140655105973025,0.41265822784810124
935,82170,7,4.0,INSTRUMENTS DISPOSABLE,49.3583,2,12.0,3.0,1.4142135623730951,0.5714285714285714,0.3333333333333333
936,82171,87,215.0,INSTRUMENTS DISPOSABLE,52.1033,53,295.0,0.0,0.0,2.471264367816092,0.7288135593220338
937,82172,193,162.0,INSTRUMENTS DISPOSABLE,49.3583,61,360.0,0.0,0.0,0.8393782383419689,0.45
938,82222,65,25.0,LINEN DRAPES OBS SURG DISP,6.661,6,60.0,4.0,1.6733200530681511,0.38461538461538464,0.4166666666666667
939,82269,34,15.0,STAPLES,206.59,7,21.0,2.2857142857142856,0.7559289460184544,0.4411764705882353,0.7142857142857143
940,82355,67,60.0,MED SURG OTHER,64.51,46,100.0,0.0,0.0,0.8955223880597015,0.6
941,82456,90,81.0,MED SURG OTHER,28.96,53,204.0,0.0,0.0,0.9,0.39705882352941174
942,82466,87,197.0,STAPLES,203.6792,32,408.0,0.0,0.0,2.264367816091954,0.48284313725490197
943,82480,455,351.0,INSTRUMENTS DISPOSABLE,6.645,89,1020.0,0.0,0.0,0.7714285714285715,0.34411764705882353
944,82521,226,130.0,LINEN DRAPES OBS SURG DISP,24.75,27,140.0,0.0,0.0,0.5752212389380531,0.9285714285714286
945,82593,101,101.0,MED SURG OTHER,30.65,74,222.0,0.0,0.0,1.0,0.45495495495495497
946,82621,706,607.0,MED SURG OTHER,20.52,231,1452.0,0.0,0.0,0.8597733711048159,0.4180440771349862
947,82848,16,1394.0,MED SURG OTHER,18.25,185,3670.0,0.0,0.0,87.125,0.3798365122615804
948,82864,107,1273.0,SUTURES,2.4569,38,1764.0,3.289473684210526,5.296137780607739,11.897196261682243,0.721655328798186
949,82955,682,636.0,MED SURG OTHER,43.0,146,855.0,0.0,0.0,0.9325513196480938,0.743859649122807
950,83012,23,20.0,MED SURG DRESSINGS,26.0,10,55.0,3.3,2.0027758514399734,0.8695652173913043,0.36363636363636365
951,83030,85,1.0,PROSTHESES NEUROLOGICAL,382.99,4,4.0,1.5,1.0,0.011764705882352941,0.25
952,83051,60,72.0,INSTRUMENTS DISPOSABLE,250.0,25,98.0,2.56,2.6470108928122427,1.2,0.7346938775510204
953,83080,28,8.0,INSTRUMENTS DISPOSABLE,16.205,3,30.0,3.0,1.0,0.2857142857142857,0.26666666666666666
954,83104,2393,1702.0,MED SURG CATHETERS,4.95,149,2011.0,0.0,0.0,0.7112411199331383,0.8463451019393337
955,83105,550,842.0,MED SURG CATHETERS,3.65,113,953.0,0.0,0.0,1.530909090909091,0.8835257082896117
956,83106,1958,1587.0,MED SURG CATHETERS,3.65,110,1720.0,0.0,0.0,0.8105209397344229,0.9226744186046512
957,83107,187,139.0,MED SURG CATHETERS,3.65,20,170.0,0.0,0.0,0.7433155080213903,0.8176470588235294
958,83164,459,353.0,MED SURG OTHER,13.5,89,682.0,0.0,0.0,0.7690631808278867,0.5175953079178885
959,83226,48,20.0,INSTRUMENTS REUSABLE OPER ROOM REPROCESS,15.0,2,2.0,23.0,25.45584412271571,0.4166666666666667,10.0
960,83293,389,10.0,INSTRUMENTS DISPOSABLE,8.7512,9,225.0,4.777777777777778,1.855921454276674,0.02570694087403599,0.044444444444444446
961,83376,3753,3105.0,MED SURG OTHER,6.05,292,6059.0,0.0,0.0,0.8273381294964028,0.5124608021125598
962,83397,171,124.0,INSTRUMENTS DISPOSABLE,43.0,20,155.0,3.45,1.3945382182304162,0.7251461988304093,0.8
963,83466,146,1.0,MEDICAL IMAGING CONTRAST MEDIA NON IONIC,9.0,17,170.0,0.0,0.0,0.00684931506849315,0.0058823529411764705
964,8351,69,34.0,SUTURES,2.6267,13,168.0,2.5384615384615383,1.6641005886756872,0.4927536231884058,0.20238095238095238
965,83711,2,2.0,INSTRUMENTS DISPOSABLE,324.67,3,9.0,1.3333333333333333,0.5773502691896257,1.0,0.2222222222222222
966,83783,51,6.0,INSTRUMENTS DISPOSABLE,289.0,2,6.0,1.0,0.0,0.11764705882352941,1.0
967,83784,51,43.0,INSTRUMENTS DISPOSABLE,294.78,13,43.0,1.4285714285714286,0.9376144618769907,0.8431372549019608,1.0
968,83886,268,21.0,MED SURG CATHETERS,0.0,4,42.0,3.0,1.4142135623730951,0.07835820895522388,0.5
969,83916,671,236.0,MED SURG OTHER,3.0,128,1416.0,0.0,0.0,0.35171385991058124,0.16666666666666666
970,83991,27,24.0,ORTHOSES VASCULAR STENTS,199.61,25,54.0,8.76,9.967781431525607,0.8888888888888888,0.4444444444444444
971,84003,19,3.0,STAPLES,3.6,1,1.0,4.0,,0.15789473684210525,3.0
972,84033,591,354.0,LINEN DRAPES OBS SURG DISP,19.0,96,515.0,0.0,0.0,0.5989847715736041,0.6873786407766991
973,84099,127,151.0,MED SURG GLOVES,0.0,82,2025.0,0.0,0.0,1.188976377952756,0.0745679012345679
974,84118,50,30.0,LINEN DRAPES OBS SURG DISP,38.0,8,80.0,2.5714285714285716,1.8126539343499315,0.6,0.375
975,84311,32,48.0,INSTRUMENTS DISPOSABLE,998.0,4,9.0,2.75,2.362907813126304,1.5,5.333333333333333
976,84341,35,27.0,INSTRUMENTS DISPOSABLE,59.806,9,45.0,1.4444444444444444,0.8819171036881969,0.7714285714285715,0.6
977,84355,56,1.0,LINEN STAFF WEARING DISP,6.04,1,20.0,147.0,,0.017857142857142856,0.05
978,84364,2650,3256.0,MED SURG OTHER,3.9583,173,5280.0,0.0,0.0,1.2286792452830189,0.6166666666666667
979,84433,16,18.0,STAPLES,462.5867,13,24.0,3.8461538461538463,3.460398672748412,1.125,0.75
980,8454,11,2.0099999997999998,INSTRUMENTS DISPOSABLE,50.526,8,10.0,0.0,0.0,0.1827272727090909,0.20099999997999998
981,84611,14,1.0,INSTRUMENTS REUSABLE,105.0,2,3.0,71.0,,0.07142857142857142,0.3333333333333333
982,84664,485,148.0,MED SURG DRESSINGS,0.8009,18,1660.0,0.0,0.0,0.30515463917525776,0.0891566265060241
983,84773,305,332.0,INSTRUMENTS DISPOSABLE,34.82,53,411.0,4.339622641509434,7.873869628828331,1.0885245901639344,0.8077858880778589
984,84875,13,13.0,MED SURG DRESSINGS,96.7375,4,32.0,1.0,0.0,1.0,0.40625
985,85321,9630,7507.0,MED SURG OTHER,27.5,407,12320.0,0.0,0.0,0.7795430944963655,0.6093344155844156
986,8606,69,109.0,MED SURG OTHER,0.0,61,214.0,0.0,0.0,1.5797101449275361,0.5093457943925234
987,86199,18,9.0,LAB SPECIMEN COLLECTION SUPPLIES,7.6518,1,10.0,20.0,,0.5,0.9
988,86442,26,49.0,MED SURG OTHER,83.0,5,52.0,8.2,10.59245014149229,1.8846153846153846,0.9423076923076923
989,86446,82,53.0,MED SURG OTHER,54.76,46,92.0,0.0,0.0,0.6463414634146342,0.5760869565217391
990,86447,238,221.0,MED SURG OTHER,36.49,84,336.0,0.0,0.0,0.9285714285714286,0.6577380952380952
991,86457,9,53.0,LINEN STAFF WEARING DISP,3.31,26,640.0,2.6153846153846154,1.2673412508688597,5.888888888888889,0.0828125
992,8663,29,9.0,MED SURG CATHETERS,10.7517,15,19.0,0.0,0.0,0.3103448275862069,0.47368421052631576
993,86630,151,12.0,INSTRUMENTS DISPOSABLE,2039.0,8,30.0,1.75,1.2817398889233114,0.07947019867549669,0.4
994,86882,70,35.0,ORTHOSES VASCULAR GRAFTS,210.0,46,56.0,4.304347826086956,9.123521652464861,0.5,0.625
995,86883,70,15.0,ORTHOSES VASCULAR GRAFTS,325.0,27,27.0,3.4444444444444446,3.925589944232129,0.21428571428571427,0.5555555555555556
996,86896,9,4.0,MED SURG OTHER,140.0,5,30.0,3.2,1.6431676725154984,0.4444444444444444,0.13333333333333333
997,86937,86,10.0,INSTRUMENTS DISPOSABLE,105.0,12,25.0,22.833333333333332,25.052066992686665,0.11627906976744186,0.4
998,86940,0,31.0,MED SURG DRESSINGS,24.8,6,50.0,6.166666666666667,7.054549359574052,inf,0.62
999,86941,0,11.0,MED SURG DRESSINGS,32.4,2,20.0,11.0,0.0,inf,0.55
1000,87055,22,97.0,MED SURG OTHER,0.0,86,659.0,0.0,0.0,4.409090909090909,0.1471927162367223
1001,87191,633,560.0,MED SURG OTHER,36.26,66,1010.0,2.1515151515151514,1.4276653803424808,0.8846761453396524,0.5544554455445545
1002,87199,16,3207.0,MED SURG OTHER,8.0,486,5526.0,0.0,0.0,200.4375,0.5803474484256244
1003,88364,384,1078.0,SUTURES,4.5875,41,1752.0,2.3658536585365852,1.0666793698430566,2.8072916666666665,0.615296803652968
1004,8842,1,26.0,MED SURG NEEDLES,0.0,2,20.0,2.0,0.0,26.0,1.3
1005,88595,13,11.0,MED SURG OTHER,28.6,10,20.0,0.0,0.0,0.8461538461538461,0.55
1006,88616,12,4.0,INSTRUMENTS DISPOSABLE,105.0,10,17.0,3.5,7.2303373211612865,0.3333333333333333,0.23529411764705882
1007,88793,105,77.0,MED SURG OTHER,24.98,61,189.0,0.0,0.0,0.7333333333333333,0.4074074074074074
1008,89217,192,310.0,MED SURG OTHER,26.0,38,960.0,0.10526315789473684,0.6488856845230501,1.6145833333333333,0.3229166666666667
1009,89287,17,20.0,MED SURG OTHER,27.73,9,27.0,0.0,0.0,1.1764705882352942,0.7407407407407407
1010,89454,1,72.0,LINEN DRAPES OBS SURG DISP,27.195,18,160.0,0.0,0.0,72.0,0.45
1011,9107,38,46.0,INSTRUMENTS DISPOSABLE,18.6,47,124.0,0.0,0.0,1.2105263157894737,0.3709677419354839
1012,93170,44,64.0,INSTRUMENTS DISPOSABLE,92.0683,46,156.0,0.0,0.0,1.4545454545454546,0.41025641025641024
1013,9334,2,10.0,MED SURG OTHER,17.8,7,35.0,0.0,0.0,5.0,0.2857142857142857
1014,93485,1,7.0,STAPLES,396.8,13,14.0,0.0,0.0,7.0,0.5
1015,93488,5,118.0,STAPLES,203.6792,12,144.0,0.0,0.0,23.6,0.8194444444444444
1016,96188,1059689,291.0,INSTRUMENTS DISPOSABLE,105.0,74,400.0,0.0,0.0,0.00027460887109331133,0.7275
1017,96189,36,11.0,INSTRUMENTS DISPOSABLE,105.0,12,22.0,3.8333333333333335,6.5897073094517955,0.3055555555555556,0.5
1018,96190,31,14.0,INSTRUMENTS DISPOSABLE,105.0,8,17.0,2.125,2.2320714274285347,0.45161290322580644,0.8235294117647058
1019,96192,6,12.0,INSTRUMENTS DISPOSABLE,495.0,23,21.0,0.0,0.0,2.0,0.5714285714285714
1020,96194,7,29.0,INSTRUMENTS DISPOSABLE,105.0,10,31.0,0.0,0.0,4.142857142857143,0.9354838709677419
1021,96197,30,73.0,INSTRUMENTS DISPOSABLE,105.0,17,67.0,0.0,0.0,2.433333333333333,1.0895522388059702
1022,96199,11,3.0,INSTRUMENTS DISPOSABLE,105.0,5,12.0,1.0,0.0,0.2727272727272727,0.25
1023,96204,3,17.0,INSTRUMENTS DISPOSABLE,105.0,6,9.0,0.0,0.0,5.666666666666667,1.8888888888888888
1024,9666,2,7.0,MED SURG GUIDE WIRES,41.95,11,14.0,0.0,0.0,3.5,0.5
1025,9743,107,101.0,SUTURES,17.1567,5,180.0,4.2,5.495452665613635,0.9439252336448598,0.5611111111111111
1026,98107,1,1.0,MED SURG CATHETERS,375.0,4,4.0,3.75,5.5,1.0,0.25
1027,98582,30,78.0,INSTRUMENTS DISPOSABLE,225.25,58,96.0,1.4915254237288136,0.8381605754296482,2.6,0.8125
1028,9862,14,7.0,MED SURG OTHER,3.9,3,30.0,13.333333333333334,19.629909152447276,0.5,0.23333333333333334
1029,99070,80,87.0,MED SURG CATHETERS,13.0,11,200.0,48.36363636363637,19.438481048028045,1.0875,0.435
1030,99076,94,34.0,MED SURG OTHER,35.3,65,116.0,0.0,0.0,0.3617021276595745,0.29310344827586204
1031,99481,42,58.0,INSTRUMENTS DISPOSABLE,31.7,10,130.0,1.8,0.9189365834726815,1.380952380952381,0.4461538461538462
1032,99484,85,13.0,MED SURG CATHETERS ANGIOPLASTICS,4.0483,2,20.0,2.0,0.0,0.15294117647058825,0.65
1033,99499,222,167.0,STAPLES,45.0,21,396.0,1.0476190476190477,0.21821789023599236,0.7522522522522522,0.4217171717171717
1034,99526,22,27.0,PROSTHESES STIMULAR DEEP BRAIN,286.0,20,38.0,2.1,4.253790878981389,1.2272727272727273,0.7105263157894737
1035,99765,93,86.0,MED SURG OTHER,0.0,26,220.0,0.0,0.0,0.9247311827956989,0.39090909090909093
1036,99894,15,7.0,INSTRUMENTS REUSABLE,145.0,20,25.0,8.7,11.262887355334215,0.4666666666666667,0.28
